timestamp,ear_norm,mouth_norm,jaw_norm,stress_flag,flat_affect_flag,arousal_flag
1768999196.16,1.06,0.273,0.984,0.11,0.5,0.051
1768999196.36,0.952,7.793,1.131,0.187,0.5,0.053
1768999196.66,0.918,2.069,1.094,0.0,0.5,0.054
1768999196.89,1.038,8.505,1.091,0.491,0.5,0.056
1768999197.16,0.96,1.161,1.053,0.576,0.5,0.057
1768999197.36,0.939,0.466,1.046,0.0,0.5,0.055
1768999197.66,0.995,0.454,1.012,0.829,0.5,0.053
1768999197.86,0.2,0.199,1.041,0.451,0.5,0.05
1768999198.06,1.025,0.046,0.982,0.012,0.5,0.046
1768999198.36,0.335,0.131,1.033,1.0,0.5,0.044
1768999198.57,0.877,0.569,1.1,0.075,0.5,0.046
1768999198.86,0.921,0.382,1.134,0.128,0.5,0.052
1768999199.06,0.933,0.259,1.124,0.073,0.5,0.058
1768999199.36,1.049,0.056,0.979,0.0,0.5,0.06
1768999199.67,1.11,0.395,0.946,0.0,0.5,0.053
1768999199.96,1.063,0.084,0.898,0.0,0.5,0.043
1768999200.18,1.128,0.263,0.87,0.0,0.5,0.038
1768999200.46,1.117,0.159,0.882,0.0,0.5,0.034
1768999200.77,1.121,2.228,0.961,0.317,0.5,0.035
1768999201.06,1.077,0.359,0.986,0.763,0.5,0.042
1768999201.36,1.061,0.318,0.979,0.226,0.5,0.051
1768999201.56,1.044,0.129,0.905,0.09,0.5,0.057
1768999201.86,1.074,0.331,0.895,0.0,0.5,0.063
1768999202.06,1.089,0.363,0.921,0.0,0.5,0.066
1768999202.36,1.157,1.793,0.937,0.0,0.5,0.068
1768999202.57,1.148,0.355,0.911,0.771,0.5,0.069
1768999202.86,1.143,0.192,0.936,1.0,0.5,0.073
1768999203.14,0.763,0.23,0.95,0.333,0.5,0.076
1768999203.38,0.99,0.245,1.069,0.444,0.5,0.079
1768999203.59,0.382,0.268,1.02,0.0,0.5,0.078
1768999203.88,1.147,0.279,0.926,0.0,0.5,0.068
1768999204.18,1.189,1.895,0.908,0.0,0.5,0.056
1768999204.38,1.273,0.25,0.878,0.11,0.5,0.049
1768999204.59,1.252,0.209,0.885,0.0,0.5,0.042
1768999204.88,1.229,0.251,0.883,0.0,0.5,0.036
1768999205.08,1.235,0.403,0.901,0.564,0.5,0.034
1768999205.3,1.264,0.433,0.909,0.026,0.5,0.032
1768999205.58,1.261,0.421,0.923,0.805,0.5,0.029
1768999205.79,1.244,0.794,0.885,0.617,0.5,0.028
1768999206.08,1.238,1.366,0.851,0.801,0.5,0.027
1768999206.33,1.157,0.642,0.877,0.0,0.5,0.026
1768999206.58,1.259,0.802,0.894,0.023,0.5,0.026
1768999206.88,1.256,1.419,0.862,1.0,0.5,0.026
1768999207.08,1.289,0.756,0.856,0.865,0.5,0.025
1768999207.38,1.238,0.628,0.902,0.637,0.5,0.025
1768999207.68,1.238,0.535,0.895,0.017,0.5,0.024
1768999207.98,1.24,0.426,0.907,1.0,0.5,0.026
1768999208.18,1.059,0.544,0.856,0.051,0.5,0.026
1768999208.48,1.313,1.821,0.892,0.015,0.5,0.025
1768999208.68,1.274,0.755,0.871,0.102,0.5,0.025
1768999208.88,1.24,0.664,0.914,0.207,0.5,0.025
1768999209.18,1.261,0.882,0.856,0.803,0.5,0.023
1768999209.46,1.207,0.72,0.855,1.0,0.5,0.023
1768999209.72,1.183,0.719,0.947,0.097,0.5,0.025
1768999210.01,1.262,0.155,0.861,1.0,0.5,0.031
1768999210.21,1.201,1.622,0.88,0.73,0.5,0.037
1768999210.41,1.144,0.147,0.913,1.0,0.5,0.043
1768999210.7,1.157,0.256,0.907,0.0,0.5,0.05
1768999210.91,1.11,0.458,0.932,0.434,0.5,0.052
1768999211.11,1.133,0.185,0.943,0.569,0.5,0.052
1768999211.41,1.149,0.356,0.959,0.909,0.5,0.053
1768999211.61,1.096,4.251,1.054,1.0,0.5,0.054
1768999211.81,1.065,14.568,1.176,1.0,0.5,0.056
1768999212.11,1.063,17.377,1.219,0.659,0.5,0.06
1768999212.4,0.986,8.276,1.202,1.0,0.5,0.063
1768999212.64,0.928,0.612,1.202,1.0,0.5,0.069
1768999212.94,0.883,0.604,1.231,1.0,0.5,0.077
1768999213.15,0.83,0.289,1.241,1.0,0.5,0.081
1768999213.35,0.842,0.373,1.235,1.0,0.5,0.084
1768999213.65,0.84,0.353,1.215,0.11,0.5,0.085
1768999213.94,0.898,0.625,1.139,0.0,0.5,0.084
1768999214.24,0.913,0.117,1.1,0.0,0.5,0.08
1768999214.44,1.05,20.821,1.194,0.0,0.5,0.075
1768999214.74,1.174,20.059,1.128,0.0,0.5,0.069
1768999214.94,1.126,1.091,1.037,0.0,0.5,0.065
1768999215.14,0.302,0.353,1.0,0.0,0.5,0.064
1768999215.36,1.34,23.401,1.093,0.0,0.5,0.063
1768999215.64,1.058,3.767,0.965,0.0,0.5,0.061
1768999215.84,1.231,1.687,0.96,0.093,0.5,0.061
1768999216.04,1.252,13.038,1.022,0.38,0.5,0.059
1768999216.34,0.501,0.933,1.028,1.0,0.5,0.06
1768999216.55,0.918,5.015,1.022,0.438,0.5,0.061
1768999216.84,1.101,10.982,1.039,0.338,0.5,0.064
1768999217.04,1.048,0.115,1.011,0.228,0.5,0.066
1768999217.24,1.012,1.128,1.077,0.172,0.5,0.065
1768999217.54,0.96,0.714,1.038,1.0,0.5,0.064
1768999217.74,0.982,0.165,1.049,0.338,0.5,0.063
1768999217.94,0.985,0.031,1.086,0.0,0.5,0.063
1768999218.15,0.998,0.15,1.093,0.0,0.5,0.063
1768999218.37,1.053,0.025,1.082,0.0,0.5,0.063
1768999218.64,1.036,0.114,1.052,0.662,0.5,0.064
1768999218.84,1.028,0.158,1.046,0.707,0.5,0.064
1769061345.05,0.856,0.884,1.036,0.475,0.5,0.08
1769061346.15,0.895,1.06,1.131,0.0,0.5,0.08
1769061346.44,1.007,0.199,1.04,0.508,0.5,0.078
1769061346.65,0.978,0.485,1.037,0.786,0.5,0.077
1769061346.85,1.052,0.74,1.027,0.0,0.5,0.075
1769061347.14,0.74,0.138,0.981,0.665,0.5,0.071
1769061347.35,0.74,0.217,0.941,0.0,0.5,0.068
1769061347.65,1.211,0.289,0.916,0.0,0.5,0.062
1769061347.87,0.315,4.884,0.928,0.475,0.5,0.061
1769061348.15,1.076,1.078,0.942,0.712,0.5,0.059
1769061348.36,0.697,0.963,0.945,0.633,0.5,0.06
1769061348.65,0.841,0.155,0.924,0.0,0.5,0.062
1769061348.85,1.311,0.353,0.938,0.0,0.5,0.061
1769061349.15,1.204,0.596,0.956,0.105,0.5,0.062
1769061349.35,1.192,0.635,0.943,0.153,0.5,0.062
1769061349.64,1.188,0.625,0.943,0.159,0.5,0.062
1769061349.85,1.125,0.358,0.936,0.254,0.5,0.063
1769061350.15,1.101,0.362,0.933,1.0,0.5,0.062
1769061350.45,1.065,0.316,0.964,0.678,0.5,0.063
1769061350.65,1.189,0.5,0.977,0.0,0.5,0.064
1769061350.95,0.867,0.352,0.985,0.091,0.5,0.066
1769061351.25,1.231,0.442,0.964,0.0,0.5,0.065
1769061351.55,1.222,0.91,0.962,0.072,0.5,0.063
1769061351.75,1.269,0.73,0.953,0.0,0.5,0.062
1769061352.05,1.252,0.481,0.953,0.0,0.5,0.061
1769061352.35,1.261,0.432,0.984,0.0,0.5,0.061
1769061352.65,1.313,0.617,0.964,0.0,0.5,0.061
1769061352.85,1.185,0.415,0.974,1.0,0.5,0.062
1769061353.15,1.159,0.704,0.974,0.412,0.5,0.062
1769061353.35,1.191,0.868,0.964,0.0,0.5,0.062
1769061353.65,1.254,0.455,0.957,0.0,0.5,0.062
1769061353.95,1.233,0.227,0.968,0.535,0.5,0.062
1769061354.25,1.156,0.435,0.975,1.0,0.5,0.062
1769061354.45,1.071,0.591,0.955,0.964,0.5,0.062
1769061354.65,1.143,0.434,0.955,0.82,0.5,0.062
1769061354.95,1.103,0.257,0.953,0.673,0.5,0.063
1769061355.15,1.086,0.625,0.96,0.711,0.5,0.063
1769061355.45,1.126,0.604,0.956,0.0,0.5,0.062
1769061355.65,1.213,0.48,0.958,0.0,0.5,0.062
1769061355.95,1.241,0.086,0.949,0.0,0.5,0.061
1769061356.25,1.235,0.798,0.95,0.0,0.5,0.06
1769061356.46,1.282,0.537,0.951,0.442,0.5,0.06
1769061356.75,1.229,0.26,0.936,1.0,0.5,0.059
1769061357.05,1.06,0.16,0.941,0.806,0.5,0.059
1769061357.35,1.107,0.636,0.945,1.0,0.5,0.059
1769061357.55,1.07,0.142,0.932,0.3,0.5,0.059
1769061357.75,1.102,0.337,0.932,0.0,0.5,0.059
1769061358.05,0.762,0.31,0.921,1.0,0.5,0.059
